name,score,release_date,region,platform,genres,themes,publishers
simcity 2000,4.9,1993,Europe,Acorn Archimedes,strategy,modern,sega
simcity 2000,4.9,1993,Japan,FM Towns,strategy,modern,sega
simcity 2000,4.9,1993,South America,Saturn,strategy,modern,sega
simcity 2000,4.9,1993,Japan,NEC PC98,strategy,modern,sega
simcity 2000: network edition,7.9,1996,North America,PC,strategy,modern,
simcopter,7.6,1996,North America,PC,simulation,,
simcopter,7.6,1996,Europe,PC,simulation,,
simgolf,8.8,1996,North America,PC,sports,,
simisle: missions in the rainforest,7.7,1995,North America,PC,strategy,modern,
simisle: missions in the rainforest,7.7,1995,North America,Macintosh,strategy,modern,
simpark,6.5,1996,North America,PC,,,
sinistar: unleashed,6.0,1999,North America,PC,action,,
skullmonkeys,5.0,1998,North America,PlayStation,platformer,,electronic arts
skullmonkeys,5.0,1998,Europe,PlayStation,platformer,,electronic arts
skydive!,1.8,1999,North America,PC,sports,,electronic arts
slamscape,4.2,1996,North America,PC,action,,
slamscape,4.2,1996,Europe,PlayStation,action,,
slamscape,4.2,1996,North America,PlayStation,action,,
slave zero,7.2,1999,North America,PC,shooter,,
slave zero,7.2,1999,North America,Dreamcast,shooter,,
slave zero,7.2,1999,Europe,Dreamcast,shooter,,
sled storm,8.1,1999,North America,PlayStation,arcade,,electronic arts
sled storm,8.1,1999,Europe,PlayStation,arcade,,electronic arts
sled storm,8.1,1999,Europe,PlayStation 2,arcade,,electronic arts
sled storm,8.1,1999,North America,PlayStation 2,arcade,,electronic arts
small soldiers,4.7,1998,Europe,PlayStation,action,,thq
small soldiers,4.7,1998,North America,PlayStation,action,,thq
small soldiers,4.7,1998,North America,Game Boy,action,,thq
small soldiers,4.7,1998,Europe,Game Boy,action,,thq
smart games word puzzles,6.7,1996,North America,PC,puzzle,,
wwii tank commander,5.2,2006,North America,PC,shooter,historic,
wwii tank commander,5.2,2006,Europe,PC,shooter,historic,
wwii tank commander,5.2,2006,Japan,PC,shooter,historic,
tokobot,8.2,2005,North America,PSP,platformer,,
tokobot,8.2,2005,Europe,PSP,platformer,,
dragon ball z: shin budokai,7.5,2006,Japan,PSP,fighting,,
dragon ball z: shin budokai,7.5,2006,North America,PSP,fighting,,
dragon ball z: shin budokai,7.5,2006,Europe,PSP,fighting,,
dragon ball z: shin budokai,7.5,2006,Korea,PSP,fighting,,
dragon ball z: shin budokai,7.5,2006,Australia,PSP,fighting,,
snk vs. capcom: match of the millennium,9.4,1999,North America,Neo Geo Pocket Color,fighting,,
snk vs. capcom: match of the millennium,9.4,1999,Europe,Neo Geo Pocket Color,fighting,,
snk vs. capcom: match of the millennium,9.4,1999,North America,Nintendo Switch,fighting,,
snk vs. capcom: match of the millennium,9.4,1999,Europe,Nintendo Switch,fighting,,
snk vs. capcom: match of the millennium,9.4,1999,North America,PC,fighting,,
snowboard kids 2,7.0,1999,North America,Nintendo 64,sports,,
snowboard kids 2,7.0,1999,Australia,Nintendo 64,sports,,
soda off-road racing,7.7,1997,North America,PC,simulation,,
soldier boyz,3.8,1997,North America,PC,action,,
soldier of fortune,7.7,2000,North America,PC,shooter,modern,activision
soldier of fortune,7.7,2000,Europe,PC,shooter,modern,activision
soldier of fortune,7.7,2000,North America,Dreamcast,shooter,modern,activision
soldier of fortune,7.7,2000,Europe,Dreamcast,shooter,modern,activision
soldier of fortune,7.7,2000,North America,Linux,shooter,modern,activision
soldier of fortune,7.7,2000,Europe,Commodore 64,shooter,modern,activision
soldier of fortune,7.7,2000,North America,Commodore 64,shooter,modern,activision
soldiers at war,8.0,1998,North America,PC,strategy,,
solid ice,4.0,1996,North America,PC,sports,,
sonic 3d blast,7.0,1996,North America,PC,platformer,,sega
sonic 3d blast,7.0,1996,North America,Saturn,platformer,,sega
sonic 3d blast,7.0,1996,North America,Genesis,platformer,,sega
sonic 3d blast,7.0,1996,Japan,Genesis,platformer,,sega
sonic 3d blast,7.0,1996,South America,Genesis,platformer,,sega
sonic 3d blast,7.0,1996,South America,Saturn,platformer,,sega
sonic 3d blast,7.0,1996,Korea,Genesis,platformer,,sega
sonic 3d blast,7.0,1996,South America,PC,platformer,,sega
sonic 3d blast,7.0,1996,North America,Linux,platformer,,sega
sonic 3d blast,7.0,1996,North America,Macintosh,platformer,,sega
sonic adventure,9.2,1999,Japan,Dreamcast,platformer,,sega
sonic adventure,9.2,1999,North America,Dreamcast,platformer,,sega
sonic adventure,9.2,1999,Europe,Dreamcast,platformer,,sega
sonic adventure,9.2,1999,South America,Dreamcast,platformer,,sega
sonic adventure,9.2,1999,North America,Xbox 360,platformer,,sega
sonic adventure,9.2,1999,Europe,Xbox 360,platformer,,sega
sonic adventure,9.2,1999,Japan,Xbox 360,platformer,,sega
sonic adventure,9.2,1999,Korea,Xbox 360,platformer,,sega
sonic adventure,9.2,1999,Australia,Xbox 360,platformer,,sega
sonic adventure,9.2,1999,North America,PlayStation 3,platformer,,sega
sonic adventure,9.2,1999,Europe,PlayStation 3,platformer,,sega
sonic adventure,9.2,1999,Japan,PlayStation 3,platformer,,sega
sonic adventure,9.2,1999,Australia,PlayStation 3,platformer,,sega
sonic adventure,9.2,1999,Korea,PlayStation 3,platformer,,sega
ninja spirit,7.2,1988,Europe,Commodore 64,platformer,,nintendo
ninja spirit,7.2,1988,Europe,Amiga,platformer,,nintendo
ninja spirit,7.2,1988,Europe,Atari ST,platformer,,nintendo
ninja spirit,7.2,1988,Europe,Amstrad CPC,platformer,,nintendo
ninja spirit,7.2,1988,Europe,Sinclair ZX81/Spectrum,platformer,,nintendo
ninja spirit,7.2,1988,North America,TurboGrafx-16,platformer,,nintendo
ninja spirit,7.2,1988,Europe,TurboGrafx-16,platformer,,nintendo
ninja spirit,7.2,1988,Australia,TurboGrafx-16,platformer,,nintendo
ninja spirit,7.2,1988,Asia,Game Boy,platformer,,nintendo
ninja spirit,7.2,1988,North America,Arcade Games,platformer,,nintendo
tiger woods pga tour golf,5.4,2002,Europe,PlayStation,sports,,electronic arts
tiger woods pga tour golf,5.4,2002,North America,PlayStation,sports,,electronic arts
tiger woods pga tour golf,5.4,2002,Europe,Game Boy Advance,sports,,electronic arts
tiger woods pga tour golf,5.4,2002,North America,Game Boy Advance,sports,,electronic arts
lumines,9.0,2005,North America,PSP,puzzle,,ubisoft
lumines,9.0,2005,Europe,PSP,puzzle,,ubisoft
lumines,9.0,2005,Korea,PSP,puzzle,,ubisoft
lumines,9.0,2005,Australia,PSP,puzzle,,ubisoft
lumines,9.0,2005,North America,Mobile,puzzle,,ubisoft
zoo keeper,7.8,2005,North America,Arcade Games,puzzle,,
zoo keeper,7.8,2005,North America,Atari 2600,puzzle,,
zoo keeper,7.8,2005,North America,DS,puzzle,,
zoo keeper,7.8,2005,Japan,DS,puzzle,,
zoo keeper,7.8,2005,Europe,DS,puzzle,,
zoo keeper,7.8,2005,Australia,DS,puzzle,,
pat cash pro tennis,5.1,2004,North America,Mobile,sports,,
zuma deluxe,8.1,2004,North America,PC,puzzle,,electronic arts
zuma deluxe,8.1,2004,North America,Xbox 360,puzzle,,electronic arts
zuma deluxe,8.1,2004,Japan,Xbox 360,puzzle,,electronic arts
zuma deluxe,8.1,2004,Europe,Xbox 360,puzzle,,electronic arts
zuma deluxe,8.1,2004,North America,Macintosh,puzzle,,electronic arts
sonic jam,5.9,1997,Japan,Saturn,,,sega
sonic jam,5.9,1997,North America,Saturn,,,sega
sonic jam,5.9,1997,Europe,Saturn,,,sega
sonic jam,5.9,1997,North America,Game.com,,,sega
sonic jam,5.9,1997,South America,Saturn,,,sega
sonic r,5.6,1997,Japan,Saturn,arcade,,sega
sonic r,5.6,1997,North America,Saturn,arcade,,sega
sonic r,5.6,1997,Europe,Saturn,arcade,,sega
sonic r,5.6,1997,Japan,PC,arcade,,sega
sonic r,5.6,1997,South America,Saturn,arcade,,sega
sonic r,5.6,1997,North America,PC,arcade,,sega
sonic r,5.6,1997,Europe,PC,arcade,,sega
sonic r,5.6,1997,South America,PC,arcade,,sega
sonic the hedgehog: pocket adventure,8.3,1999,North America,Neo Geo Pocket Color,platformer,,
sonic the hedgehog: pocket adventure,8.3,1999,Europe,Neo Geo Pocket Color,platformer,,
sorcerian,3.4,1990,Japan,Genesis,role-playing,,sega
sorcerian,3.4,1990,North America,PC,role-playing,,sega
sorcerian,3.4,1990,Japan,Turbo CD,role-playing,,sega
sorcerian,3.4,1990,Japan,MSX,role-playing,,sega
sorcerian,3.4,1990,Japan,NEC PC88,role-playing,,sega
sorcerian,3.4,1990,Japan,Sharp X1,role-playing,,sega
soulcalibur,7.5,1998,Japan,Dreamcast,fighting,,
soulcalibur,7.5,1998,North America,Dreamcast,fighting,,
soulcalibur,7.5,1998,Europe,Dreamcast,fighting,,
soulcalibur,7.5,1998,North America,Arcade Games,fighting,,
soulcalibur,7.5,1998,North America,iOS (iPhone/iPad),fighting,,
soulcalibur,7.5,1998,Europe,iOS (iPhone/iPad),fighting,,
soulcalibur,7.5,1998,North America,Xbox 360,fighting,,
soulcalibur,7.5,1998,Japan,Xbox 360,fighting,,
soulcalibur,7.5,1998,Europe,Xbox 360,fighting,,
soulcalibur,7.5,1998,Australia,Xbox 360,fighting,,
soulcalibur,7.5,1998,Korea,Xbox 360,fighting,,
soulcalibur,7.5,1998,North America,Android,fighting,,
soul fighter,4.8,1999,North America,Dreamcast,action,,
soul fighter,4.8,1999,Europe,Dreamcast,action,,
soul fighter,4.8,1999,North America,GameCube,action,,
soul fighter,4.8,1999,Europe,GameCube,action,,
soul of the samurai,5.4,1999,North America,PlayStation,adventure,horror,konami
soultrap,5.0,1996,North America,PC,platformer,,
south park: chef's luv shack,3.9,1999,North America,PC,,,acclaim
south park: chef's luv shack,3.9,1999,North America,Dreamcast,,,acclaim
south park: chef's luv shack,3.9,1999,North America,Nintendo 64,,,acclaim
south park: chef's luv shack,3.9,1999,Europe,Nintendo 64,,,acclaim
south park: chef's luv shack,3.9,1999,North America,PlayStation,,,acclaim
south park: chef's luv shack,3.9,1999,Europe,PlayStation,,,acclaim
soviet strike,5.5,1996,Europe,PlayStation,simulation,,electronic arts
soviet strike,5.5,1996,Japan,PlayStation,simulation,,electronic arts
soviet strike,5.5,1996,North America,PlayStation,simulation,,electronic arts
soviet strike,5.5,1996,Japan,Saturn,simulation,,electronic arts
soviet strike,5.5,1996,North America,Saturn,simulation,,electronic arts
soviet strike,5.5,1996,Europe,Saturn,simulation,,electronic arts
soviet strike,5.5,1996,South America,Saturn,simulation,,electronic arts
space bunnies must die!,5.7,1998,North America,PC,action,,
the king of fighters 2006,7.3,2006,North America,PlayStation 2,fighting,,
chicago enforcer,2.7,2004,North America,Xbox,shooter,historic,
popolocrois,7.3,2005,North America,PSP,role-playing,,
popolocrois,7.3,2005,Europe,PSP,role-playing,,
popolocrois,7.3,2005,Australia,PSP,role-playing,,
street supremacy,4.5,2006,North America,PSP,simulation,,konami
street supremacy,4.5,2006,Europe,PSP,simulation,,konami
kingdom of paradise,8.0,2005,North America,PSP,role-playing,,
kingdom of paradise,8.0,2005,Australia,PSP,role-playing,,
chaos field,6.2,2005,Japan,Dreamcast,action,,
chaos field,6.2,2005,North America,GameCube,action,,
chaos field,6.2,2005,Japan,Arcade Games,action,,
haunting ground,7.2,2005,North America,PlayStation 2,adventure,horror,capcom
haunting ground,7.2,2005,Europe,PlayStation 2,adventure,horror,capcom
haunting ground,7.2,2005,Australia,PlayStation 2,adventure,horror,capcom
steambot chronicles,7.1,2006,North America,PlayStation 2,role-playing,,
steambot chronicles,7.1,2006,Europe,PlayStation 2,role-playing,,
steambot chronicles,7.1,2006,Australia,PlayStation 2,role-playing,,
naruto: ninja council 3,6.3,2007,North America,DS,action,,nintendo
the legend of heroes ii: prophecy of the moonlight witch,6.8,2006,North America,PSP,role-playing,,
ape escape academy,6.1,2006,North America,PSP,,,
talkman,7.0,2005,Japan,PSP,,,
talkman,7.0,2005,Europe,PSP,,,
space invaders,3.3,1977,North America,Arcade Games,action,,nintendo
space invaders,3.3,1977,Japan,Arcade Games,action,,nintendo
space invaders,3.3,1977,North America,Super Nintendo,action,,nintendo
space invaders,3.3,1977,Europe,Super Nintendo,action,,nintendo
space invaders,3.3,1977,Australia,Super Nintendo,action,,nintendo
space invaders,3.3,1977,Japan,Saturn,action,,nintendo
space invaders,3.3,1977,Japan,WonderSwan,action,,nintendo
space invaders,3.3,1977,Japan,NES,action,,nintendo
space invaders,3.3,1977,North America,Atari 2600,action,,nintendo
space invaders,3.3,1977,Japan,Atari 2600,action,,nintendo
space invaders,3.3,1977,North America,Atari 5200,action,,nintendo
space invaders,3.3,1977,North America,Game Boy,action,,nintendo
space invaders,3.3,1977,Australia,Game Boy,action,,nintendo
space invaders,3.3,1977,Europe,Game Boy,action,,nintendo
space invaders,3.3,1977,Japan,SG-1000,action,,nintendo
space invaders,3.3,1977,Japan,MSX,action,,nintendo
space invaders,3.3,1977,North America,Astrocade,action,,nintendo
space invaders,3.3,1977,North America,Mobile,action,,nintendo
space invaders,3.3,1977,North America,Atari 8-bit,action,,nintendo
space invaders,3.3,1977,Europe,BBC Micro,action,,nintendo
space invaders,3.3,1977,Europe,iOS (iPhone/iPad),action,,nintendo
space invaders,3.3,1977,North America,iOS (iPhone/iPad),action,,nintendo
space invaders,3.3,1977,North America,BlackBerry,action,,nintendo
space invaders,3.3,1977,Japan,NEC PC98,action,,nintendo
space invaders,3.3,1977,Japan,Game Boy,action,,nintendo
space invaders,3.3,1977,Japan,PlayStation,action,,nintendo
space invaders,3.3,1977,South America,Super Nintendo,action,,nintendo
space invaders,3.3,1977,North America,Dedicated Console,action,,nintendo
space jam,3.6,1996,Europe,PlayStation,sports,,acclaim
space jam,3.6,1996,Japan,PlayStation,sports,,acclaim
space jam,3.6,1996,North America,PlayStation,sports,,acclaim
space jam,3.6,1996,North America,PC,sports,,acclaim
space jam,3.6,1996,Japan,Saturn,sports,,acclaim
space jam,3.6,1996,North America,Saturn,sports,,acclaim
space jam,3.6,1996,Europe,Saturn,sports,,acclaim
space jam,3.6,1996,North America,Pinball,sports,,acclaim
space station silicon valley,7.1,1998,North America,Nintendo 64,platformer,,
space station silicon valley,7.1,1998,Europe,Nintendo 64,platformer,,
spaceward ho! iv,6.9,1996,North America,PC,strategy,,
spearhead,7.4,1998,Europe,PC,simulation,military,
spearhead,7.4,1998,North America,PC,simulation,military,
spec ops: stealth patrol,4.8,2000,Europe,PlayStation,shooter,modern,
spec ops: stealth patrol,4.8,2000,North America,PlayStation,shooter,modern,
spec ops ii: green berets,5.6,1999,North America,PC,shooter,modern,
spec ops: ranger team bravo,6.4,1998,North America,PC,shooter,modern,
spec ops: rangers lead the way,6.8,1998,North America,PC,shooter,modern,
speed devils,8.2,1999,Japan,Dreamcast,arcade,,ubisoft
speed devils,8.2,1999,North America,Dreamcast,arcade,,ubisoft
speed devils,8.2,1999,Europe,Dreamcast,arcade,,ubisoft
speed devils,8.2,1999,South America,Dreamcast,arcade,,ubisoft
speed devils,8.2,1999,North America,Mobile,arcade,,ubisoft
speed punks,8.4,2000,North America,PlayStation,arcade,,
speedball 2100,7.0,2000,Europe,PlayStation,sports,,
speedball 2100,7.0,2000,North America,PlayStation,sports,,
spellbinder: the nexus conflict,7.5,1999,North America,PC,role-playing,,
spice world,2.3,1998,Europe,PlayStation,simulation,,
spice world,2.3,1998,North America,PlayStation,simulation,,
spider: the video game,7.6,1997,Europe,PlayStation,platformer,,
spider: the video game,7.6,1997,Japan,PlayStation,platformer,,
spider: the video game,7.6,1997,North America,PlayStation,platformer,,
spot goes to hollywood,5.8,1995,Japan,PlayStation,platformer,,acclaim
spot goes to hollywood,5.8,1995,Europe,PlayStation,platformer,,acclaim
spot goes to hollywood,5.8,1995,North America,PlayStation,platformer,,acclaim
spot goes to hollywood,5.8,1995,Japan,Saturn,platformer,,acclaim
spot goes to hollywood,5.8,1995,North America,Saturn,platformer,,acclaim
spot goes to hollywood,5.8,1995,Europe,Saturn,platformer,,acclaim
spot goes to hollywood,5.8,1995,North America,Genesis,platformer,,acclaim
spot goes to hollywood,5.8,1995,Europe,Genesis,platformer,,acclaim
spot goes to hollywood,5.8,1995,South America,Genesis,platformer,,acclaim
spot goes to hollywood,5.8,1995,North America,Sega 32X,platformer,,acclaim
spot goes to hollywood,5.8,1995,Europe,Super Nintendo,platformer,,acclaim
spqr: the empire's darkest hour,5.6,1996,North America,PC,adventure,,
spy vs. spy,7.6,1984,Japan,NES,puzzle,,sega
spy vs. spy,7.6,1984,North America,NES,puzzle,,sega
spy vs. spy,7.6,1984,Europe,NES,puzzle,,sega
spy vs. spy,7.6,1984,Japan,Sega Master System,puzzle,,sega
spy vs. spy,7.6,1984,North America,Sega Master System,puzzle,,sega
spy vs. spy,7.6,1984,Europe,Sega Master System,puzzle,,sega
spy vs. spy,7.6,1984,Australia,Sega Master System,puzzle,,sega
spy vs. spy,7.6,1984,Europe,Commodore 64,puzzle,,sega
spy vs. spy,7.6,1984,North America,Commodore 64,puzzle,,sega
spy vs. spy,7.6,1984,Europe,Amstrad CPC,puzzle,,sega
spy vs. spy,7.6,1984,Europe,Sinclair ZX81/Spectrum,puzzle,,sega
spy vs. spy,7.6,1984,Europe,Amiga,puzzle,,sega
spy vs. spy,7.6,1984,North America,Amiga,puzzle,,sega
spy vs. spy,7.6,1984,Europe,Atari ST,puzzle,,sega
spy vs. spy,7.6,1984,Japan,Sharp X1,puzzle,,sega
spycraft: the great game,7.1,1996,North America,PC,adventure,,ubisoft
spycraft: the great game,7.1,1996,Europe,PC,adventure,,ubisoft
spycraft: the great game,7.1,1996,North America,Macintosh,adventure,,ubisoft
spyro 2: ripto's rage!,8.6,1999,North America,PlayStation,platformer,,
spyro the dragon,8.3,1998,Japan,PlayStation,platformer,,
spyro the dragon,8.3,1998,North America,PlayStation,platformer,,
spyro the dragon,8.3,1998,Europe,PlayStation,platformer,,
star command revolution,6.5,1997,North America,PC,strategy,,
star control 3,9.0,1996,North America,PC,strategy,,
star control 3,9.0,1996,Europe,PC,strategy,,
star fox 64,8.3,1997,Japan,Nintendo 64,shooter,,nintendo
star fox 64,8.3,1997,North America,Nintendo 64,shooter,,nintendo
star fox 64,8.3,1997,Korea,Nintendo 64,shooter,,nintendo
star fox 64,8.3,1997,Europe,Nintendo 64,shooter,,nintendo
star fox 64,8.3,1997,Australia,Nintendo 64,shooter,,nintendo
star general,7.5,1996,North America,PC,strategy,,
star general,7.5,1996,Europe,PC,strategy,,
star ocean: the second story,8.3,1999,Japan,PlayStation,role-playing,,square enix
star ocean: the second story,8.3,1999,North America,PlayStation,role-playing,,square enix
star ocean: the second story,8.3,1999,Europe,PlayStation,role-playing,,square enix
stranger,4.0,2008,North America,PC,strategy,fantasy,
stranger,4.0,2008,Europe,PC,strategy,fantasy,
greg hastings' tournament paintball,7.4,2004,North America,Xbox,sports,,activision
